"Image","legacyId","City","Oblast","Raion","Date","acquisitionDate","DateTime","Year","Month","Day","Hour","WeekDay","AOI_area_sqkm","AOI_area_covered_sqkm","AOI_area_covered_perc","Perc_area_covered_by_feature","N_features_in_img","Selection_reason","Image_resolution","cloudCover","offNadirAngle","sunElevation","sunAzimuth","Npop_aoi","Npop_img","Proportion","Pop_threshold","Ncars"
"Chernivtsi_sep_2020_25","10300100B1312A00","Chernivtsi","Chernivtsi","Chernivetska","sep_2020_25","2020-09-25 09:05:14",2020-09-25 09:05:14,2020,9,25,9,"Friday",287.7514522,266.6074164,0.926519795,"0.927",1,"Urban area 1",0.5,0,28.534899,38.755745,159.72984,325867.46875,313071.0625,0.960731255871947,"Above",335
"Chernivtsi_sep_2022_19","1050050035DEBA00","Chernivtsi","Chernivtsi","Chernivetska","sep_2022_19","2022-09-19 09:31:41",2022-09-19 09:31:41,2022,9,19,9,"Monday",287.7514522,211.5906745,0.735324437,"0.735",1,"Urban area 1",0.4,0.17186983,20.716606,42.593243,167.00258,325867.46875,304215.6875,0.933556481311085,"Above",9835
"Chortkiv_sep_2020_25","10300100B1312A00","Chortkiv","Ternopil","Chortkivskyi","sep_2020_25","2020-09-25 09:05:14",2020-09-25 09:05:14,2020,9,25,9,"Friday",146.6349501,62.3324435,0.425085857,"0.425",1,"Urban area 2",0.5,0,28.534899,38.755745,159.72984,30881.5234375,27925.443359375,0.90427674061781,"Above",41
"Dnipro_apr_2019_22","1040050012DCE000","Dnipro","Dnipropetrovsk","Dnipropetrovska","apr_2019_22","2019-04-22 09:22:07",2019-04-22 09:22:07,2019,4,22,9,"Monday",493.5267184,344.771615,0.698587538,"0.699",1,"Urban area 1",0.3,0.10260379,28.430012,53.68767,173.39668,963175.1875,710542.5,0.73770847632015,"Above",34362
"Dnipro_apr_2020_02","10300100A2492E00,10300100A4023000","Dnipro","Dnipropetrovsk","Dnipropetrovska","apr_2020_02","2020-04-02 08:46:40,2020-04-02 08:46:49",2020-04-02 08:46:40,2020,4,2,8,"Thursday",493.5267184,474.4863962,0.961419875,"0.783,0.178",2,"Urban area 1",0.5,0,25.5724422351717,45.2345077252862,159.795721383975,963175.1875,951747.25,0.98813514130315,"Above",15762
"Dnipro_apr_2020_10","10300100A5737900","Dnipro","Dnipropetrovsk","Dnipropetrovska","apr_2020_10","2020-04-10 08:53:17",2020-04-10 08:53:17,2020,4,10,8,"Friday",493.5267184,266.3536863,0.539694562,"0.54",1,"Urban area 1",0.4,0,14.863314,48.670113,161.93262,963175.1875,717722,0.745162468172489,"Above",16890
"Dnipro_aug_2019_14","1040050018DBF700","Dnipro","Dnipropetrovsk","Dnipropetrovska","aug_2019_14","2019-08-14 09:33:28",2019-08-14 09:33:28,2019,8,14,9,"Wednesday",493.5267184,422.4485842,0.855979157,"0.856",1,"Urban area 1",0.5,0.00030475474,41.761337,56.038784,175.09665,963175.1875,929718.9375,0.9652646263793,"Above",13847
"Dnipro_aug_2022_27","10300100DA504900,104001007DBC4F00","Dnipro","Dnipropetrovsk","Dnipropetrovska","aug_2022_27","2022-08-27 08:38:46,2022-08-27 08:30:31",2022-08-27 08:38:46,2022,8,27,8,"Saturday",493.5267184,442.9373358,0.897494136,"0.657,0.241",2,"Urban area 1",0.5,0.00572128664420935,32.8628037817372,49.4024854788419,155.099418452116,963175.1875,918939.4375,0.954072996715356,"Above",2782
"Dnipro_feb_2020_02","10300100A15F8F00,10300100A115C700","Dnipro","Dnipropetrovsk","Dnipropetrovska","feb_2020_02","2020-02-02 08:57:06,2020-02-02 08:57:21",2020-02-02 08:57:06,2020,2,2,8,"Sunday",493.5267184,268.7723547,0.544595347,"0.545,0.000",2,"Urban area 1",0.5,0.038103126,17.158707,23.623337,165.27573,963175.1875,726812.9375,0.754600976989973,"Above",972
"Dnipro_feb_2021_19","10300100B4D88300,10300100B46ABA00,10300100B46ABA00","Dnipro","Dnipropetrovsk","Dnipropetrovska","feb_2021_19","2021-02-19 08:43:35,2021-02-19 08:43:44,2021-02-19 08:43:44",2021-02-19 08:43:35,2021,2,19,8,"Friday",493.5267184,471.4192759,0.955205176,"0.736,0.187,0.032",3,"Urban area 1",0.5,0,16.5614767748691,28.6072195769633,160.369427748691,963175.1875,963860.5625,1.0007115787542,"Above",165
"Dnipro_jan_2020_08","105001001A9F1F00","Dnipro","Dnipropetrovsk","Dnipropetrovska","jan_2020_08","2020-01-08 08:41:17",2020-01-08 08:41:17,2020,1,8,8,"Wednesday",493.5267184,242.0635192,0.49047703,"0.49",1,"Urban area 1",0.4,0,12.697187,17.968437,164.21243,963175.1875,694151.75,0.720691063275548,"Above",4833
"Dnipro_jan_2020_16","105001001ABA8900","Dnipro","Dnipropetrovsk","Dnipropetrovska","jan_2020_16","2020-01-16 08:33:35",2020-01-16 08:33:35,2020,1,16,8,"Thursday",493.5267184,291.9630153,0.591585023,"0.592",1,"Urban area 1",0.4,0.012547585,22.802435,18.685923,161.34537,963175.1875,769915.5625,0.799351532817596,"Above",3086
"Dnipro_jan_2022_13","1050010029519700","Dnipro","Dnipropetrovsk","Dnipropetrovska","jan_2022_13","2022-01-13 08:32:47",2022-01-13 08:32:47,2022,1,13,8,"Thursday",493.5267184,303.981931,0.615938144,"0.616",1,"Urban area 1",0.4,0.03653518,21.25266,18.262274,161.4748,963175.1875,781103.6875,0.810967410328975,"Above",2105
"Dnipro_jul_2019_22","10500100177D3100","Dnipro","Dnipropetrovsk","Dnipropetrovska","jul_2019_22","2019-07-22 08:36:12",2019-07-22 08:36:12,2019,7,22,8,"Monday",493.5267184,266.1743185,0.539331121,"0.539",1,"Urban area 1",0.4,0.029265726,17.811972,58.68621,147.09091,963175.1875,732116.1875,0.760106984691194,"Above",15306
"Dnipro_jun_2021_05","104001006A100300,1040010069657100,1040010069657100","Dnipro","Dnipropetrovsk","Dnipropetrovska","jun_2021_05","2021-06-05 08:37:03,2021-06-05 08:37:17,2021-06-05 08:37:17",2021-06-05 08:37:03,2021,6,5,8,"Saturday",493.5267184,462.9802035,0.938105651,"0.616,0.291,0.032",3,"Urban area 1",0.3,0.105765530649627,17.3976594898829,61.5293487539936,149.275983951012,963175.1875,951349,0.987721665120241,"Above",27672
"Dnipro_sep_2019_01","1050010018625D00","Dnipro","Dnipropetrovsk","Dnipropetrovska","sep_2019_01","2019-09-01 08:32:02",2019-09-01 08:32:02,2019,9,1,8,"Sunday",493.5267184,300.6347774,0.609156032,"0.609",1,"Urban area 1",0.4,0,23.133293,47.573296,154.64165,963175.1875,783331,0.81327987905627,"Above",11877
"Donetsk_apr_2020_10","10300100A4972800","Donetsk","Donetsk","Donetska","apr_2020_10","2020-04-10 08:52:35",2020-04-10 08:52:35,2020,4,10,8,"Friday",465.3040442,169.1975004,0.363627831,"0.364",1,"Urban area 1",0.5,0.001638749,24.522472,49.582947,165.79477,720651.6875,413160.4375,0.573315021204332,"Above",5810
"Donetsk_apr_2022_25","105054001DDDD800,105054001DDDD900","Donetsk","Donetsk","Donetska","apr_2022_25","2022-04-25 08:50:38,2022-04-25 08:50:00",2022-04-25 08:50:38,2022,4,25,8,"Monday",465.3040442,276.5685094,0.594382346,"0.353,0.241",2,"Urban area 1",0.4,0.000172876116161616,22.969216962963,54.6123966127946,164.508680808081,720651.6875,386795.875,0.536730686556534,"Above",4912
"Donetsk_feb_2022_15","10300500C6F91A00,10300500C6F91B00","Donetsk","Donetsk","Donetska","feb_2022_15","2022-02-15 08:46:29,2022-02-15 08:46:38",2022-02-15 08:46:29,2022,2,15,8,"Tuesday",465.3040442,460.6495455,0.989996866,"0.655,0.335",2,"Urban area 1",0.5,3.74809031313131e-05,26.161521,28.2597100959596,164.325318838384,720651.6875,728351.4375,1.01068442651777,"Above",1374
"Donetsk_jul_2020_06","10300100ABB82000,10300100A9D35500","Donetsk","Donetsk","Donetska","jul_2020_06","2020-07-06 08:48:11,2020-07-06 08:48:52",2020-07-06 08:48:11,2020,7,6,8,"Monday",465.3040442,363.9952403,0.782273967,"0.576,0.206",2,"Urban area 1",0.5,0,23.838631887468,63.248073488491,156.143013913043,720651.6875,636198.25,0.882809630554012,"Above",3845
"Donetsk_jul_2022_07","10300100D5AA0400","Donetsk","Donetsk","Donetska","jul_2022_07","2022-07-07 08:17:14",2022-07-07 08:17:14,2022,7,7,8,"Thursday",465.3040442,192.2314647,0.41313087,"0.413",1,"Urban area 1",0.5,0,33.07857,60.594467,142.15152,720651.6875,381889.875,0.52992295948797,"Above",221
"Donetsk_jul_2022_20","10300100D7AACF00","Donetsk","Donetsk","Donetska","jul_2022_20","2022-07-20 08:36:54",2022-07-20 08:36:54,2022,7,20,8,"Wednesday",465.3040442,179.600186,0.38598458,"0.386",1,"Urban area 1",0.4,0.1538556,8.633022,60.4476,151.64993,720651.6875,373206.40625,0.51787349245609,"Above",4914
"Donetsk_jul_2022_27","1050540026DDD900","Donetsk","Donetsk","Donetska","jul_2022_27","2022-07-27 08:32:26",2022-07-27 08:32:26,2022,7,27,8,"Wednesday",465.3040442,250.0993991,0.537496723,"0.537",1,"Urban area 1",0.41,0.049057618,6.0068803,58.703514,150.24803,720651.6875,465832.15625,0.646404031698046,"Above",2651
"Donetsk_jun_2021_21","10300500B7F89C00","Donetsk","Donetsk","Donetska","jun_2021_21","2021-06-21 08:47:53",2021-06-21 08:47:53,2021,6,21,8,"Monday",465.3040442,283.2998185,0.608848821,"0.609",1,"Urban area 1",0.5,0.002529402,21.335186,64.2263,157.03835,720651.6875,560518.9375,0.777794525736124,"Above",10218
"Donetsk_jun_2022_01","1040540018FBA300","Donetsk","Donetsk","Donetska","jun_2022_01","2022-06-01 08:38:29",2022-06-01 08:38:29,2022,6,1,8,"Wednesday",465.3040442,339.9077697,0.730506803,"0.731",1,"Urban area 1",0.32,0,7.6113915,62.50532,155.10533,720651.6875,642332.6875,0.891321977928484,"Above",17807
"Donetsk_jun_2022_13","1040540019FBA000","Donetsk","Donetsk","Donetska","jun_2022_13","2022-06-13 08:32:32",2022-06-13 08:32:32,2022,6,13,8,"Monday",465.3040442,196.6812646,0.42269408,"0.423",1,"Urban area 1",0.43,0.0002738467,33.457806,63.064903,150.45436,720651.6875,376744.5,0.522783067790985,"Above",1721
"Donetsk_mar_2020_17","10300100A2934B00,10300100A413EE00,10300100A3A78600","Donetsk","Donetsk","Donetska","mar_2020_17","2020-03-17 08:37:08,2020-03-17 08:36:59,2020-03-17 08:37:18",2020-03-17 08:37:08,2020,3,17,8,"Tuesday",465.3040442,464.5496866,0.998378786,"0.593,0.371,0.034",3,"Urban area 1",0.4,0.000146464523096192,3.62340833867735,39.3676491743487,160.423716152305,720651.6875,728788.125,1.01129038846523,"Above",12844
"Donetsk_mar_2022_18","10300100CE7C1200,10300100CE579000","Donetsk","Donetsk","Donetska","mar_2022_18","2022-03-18 08:04:36,2022-03-18 08:04:15",2022-03-18 08:04:36,2022,3,18,8,"Friday",465.3040442,231.1360068,0.496741882,"0.410,0.087",2,"Urban area 1",0.5,0,37.1539562655936,37.3112629879276,150.629185211268,720651.6875,489620.6875,0.679413780599799,"Above",103
"Donetsk_mar_2022_26","10300100CFD03D00","Donetsk","Donetsk","Donetska","mar_2022_26","2022-03-26 08:09:35",2022-03-26 08:09:35,2022,3,26,8,"Saturday",465.3040442,282.2469141,0.60658599,"0.607",1,"Urban area 1",0.5,0.0006654848,36.072773,41.098705,151.34679,720651.6875,491095.9375,0.681460886053916,"Above",633
"Donetsk_mar_2022_30","1030540018DF3000","Donetsk","Donetsk","Donetska","mar_2022_30","2022-03-30 09:02:16",2022-03-30 09:02:16,2022,3,30,9,"Wednesday",465.3040442,402.7193138,0.865497128,"0.865",1,"Urban area 1",0.5,0.08885961,30.11765,45.381725,169.28368,720651.6875,688790.875,0.955788887957055,"Above",4954
"Donetsk_may_2019_20","103001009243D400","Donetsk","Donetsk","Donetska","may_2019_20","2019-05-20 08:59:37",2019-05-20 08:59:37,2019,5,20,8,"Monday",465.3040442,241.547472,0.5191175,"0.519",1,"Urban area 1",0.5,0,30.479984,61.435257,167.25655,720651.6875,495417.75,0.687457975320428,"Above",882
"Donetsk_oct_2019_31","10500100197FDE00,10500100197FDD00","Donetsk","Donetsk","Donetska","oct_2019_31","2019-10-31 08:22:56,2019-10-31 08:22:28",2019-10-31 08:22:56,2019,10,31,8,"Thursday",465.3040442,449.84648,0.966779648,"0.564,0.403",2,"Urban area 1",0.4,0.138240311654602,22.8577255511892,27.1362515987591,166.419169079628,720651.6875,719090.0625,0.997833037753068,"Above",1408
"Donetsk_oct_2021_16","1040050039DCBF00,1040050039DCBD00,1040050039DCBE00","Donetsk","Donetsk","Donetska","oct_2021_16","2021-10-16 08:44:40,2021-10-16 08:44:16,2021-10-16 08:44:31",2021-10-16 08:44:40,2021,10,16,8,"Saturday",465.3040442,465.3035169,0.999998867,"0.620,0.226,0.154",3,"Urban area 1",0.4,0.005485114974,27.068104392,32.776982196,171.21009948,720651.6875,729499.9375,1.01227812291774,"Above",4779
"Donetsk_oct_2021_21","10300100C8274C00","Donetsk","Donetsk","Donetska","oct_2021_21","2021-10-21 08:54:00",2021-10-21 08:54:00,2021,10,21,8,"Thursday",465.3040442,197.4247819,0.424291996,"0.424",1,"Urban area 1",0.5,0.0077513414,27.325306,31.202183,174.5498,720651.6875,474664.84375,0.658660559578583,"Above",1608
"Donetsk_sep_2019_24","104005001ADBD000,104005001ADBD100,104005001ADBD400","Donetsk","Donetsk","Donetska","sep_2019_24","2019-09-24 08:46:01,2019-09-24 08:46:14,2019-09-24 08:46:56",2019-09-24 08:46:01,2019,9,24,8,"Tuesday",465.3040442,404.7749135,0.869914884,"0.558,0.284,0.028",3,"Urban area 1",0.3,0.000111667510574713,25.1038545802299,41.1511428988506,168.381714666667,720651.6875,686316.5625,0.952355450496326,"Above",15789
"Donetsk_sep_2022_03","105001002E6D0800","Donetsk","Donetsk","Donetska","sep_2022_03","2022-09-03 08:13:23",2022-09-03 08:13:23,2022,9,3,8,"Saturday",465.3040442,264.1772118,0.567751807,"0.568",1,"Urban area 1",0.5,0,32.67406,46.613274,152.30945,720651.6875,523246,0.726073370916793,"Above",948
"Drohobych_jan_2019_19","103001008A0D5000,1030010088033600","Drohobych","Lviv","Drohobytska","jan_2019_19","2019-01-19 09:48:56,2019-01-19 09:48:38",2019-01-19 09:48:56,2019,1,19,9,"Saturday",212.3456996,212.3457437,1.000000208,"0.992,0.008",2,"Urban area 2",0.4,0,11.708638064,19.52387112,168.1366268,120096.03125,120175.59375,1.00066249066828,"Above",370
"Drohobych_mar_2019_17","104001004A78AB00","Drohobych","Lviv","Drohobytska","mar_2019_17","2019-03-17 09:47:55",2019-03-17 09:47:55,2019,3,17,9,"Sunday",212.3456996,168.3093955,0.792619751,"0.793",1,"Urban area 2",0.3,0.0053856717,23.086613,38.48563,165.00195,120096.03125,102625.59375,0.854529435168158,"Above",3067
"Drohobych_mar_2019_23","1030050084F9BC00","Drohobych","Lviv","Drohobytska","mar_2019_23","2019-03-23 09:32:57",2019-03-23 09:32:57,2019,3,23,9,"Saturday",212.3456996,142.9348486,0.67312335,"0.673",1,"Urban area 2",0.5,0,17.027725,40.18705,160.38306,120096.03125,91502.4609375,0.761910780773615,"Above",1275
"Drohobych_nov_2019_12","1030050096F95500","Drohobych","Lviv","Drohobytska","nov_2019_12","2019-11-12 09:17:48",2019-11-12 09:17:48,2019,11,12,9,"Tuesday",212.3456996,212.3155577,0.999858053,"1",1,"Urban area 2",0.5,0.0895831,27.777256,22.211283,166.51674,120096.03125,120175.59375,1.00066249066828,"Above",96
"Drohobych_nov_2020_19","10500500BDDD5B00","Drohobych","Lviv","Drohobytska","nov_2020_19","2020-11-19 09:34:03",2020-11-19 09:34:03,2020,11,19,9,"Thursday",212.3456996,177.1276141,0.834147404,"0.834",1,"Urban area 2",0.4,0,6.3724804,20.780083,170.56323,120096.03125,113320.453125,0.94358199805208,"Above",779
"Drohobych_nov_2021_13","105001002849EB00,105001002849ED00","Drohobych","Lviv","Drohobytska","nov_2021_13","2021-11-13 09:44:40,2021-11-13 09:45:43",2021-11-13 09:44:40,2021,11,13,9,"Saturday",212.3456996,196.5205438,0.925474564,"0.922,0.003",2,"Urban area 2",0.5,0,27.5079999545946,22.5456465718919,173.39510892973,120096.03125,118956.3359375,0.990510133427078,"Above",239
"Drohobych_oct_2021_06","10300500C0F90400,10300500C0F90500","Drohobych","Lviv","Drohobytska","oct_2021_06","2021-10-06 09:46:11,2021-10-06 09:46:23",2021-10-06 09:46:11,2021,10,6,9,"Wednesday",212.3456996,212.25076,0.999552901,"0.970,0.030",2,"Urban area 2",0.5,0.00648130817,15.69807891,35.25777935,171.4441447,120096.03125,120175.59375,1.00066249066828,"Above",729
"Hremiach_apr_2019_23","103001008EC51B00","Hremiach","Chernihiv","Novhorod-Siverskyi","apr_2019_23","2019-04-23 08:50:42",2019-04-23 08:50:42,2019,4,23,8,"Tuesday",31.21178959,31.21178959,1,"1",1,"Border checkpoints",0.5,0.030868527,19.930906,48.708145,159.67305,804.258422851562,804.258422851562,1,"Above",12
